name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB150,95.2,20.626909311748623,90.0,70,160,43635.84,2734.375811024953,44542.0,40440,49020,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1786027937.92,570778124.8537004,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB151,115,21.309191271680426,110.0,70,170,44441.52,2354.6654187560734,44706.0,40416,49224,0.6,0.4948716593053935,1.0,0,1,0,0.0,0,0.0,0,0.0,2793875845.48,1251261570.1796937,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB152,111.2,22.73539001608887,110.0,70,160,43706.24,2021.4211464780344,44640.0,40436,46892,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1959347824.52,650762056.8385807,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB153,119,21.68889492955568,120.0,80,170,43944.88,1991.8090704335152,44564.0,40524,47208,0.58,0.5746338674605362,1.0,0,2,0,0.0,0,0.0,0,0.0,2694632343.86,1182223316.1097376,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB154,46.8,7.125693664765672,50.0,40,60,43758.88,2866.9576610414188,44036.0,37780,49948,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,56332915.72,43925.40236608016,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB155,81.8,21.159260046473406,80.0,40,150,47291.12,2570.605111324442,47552.0,40496,51880,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1547043112.4,574894755.9240232,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB156,98.2,23.792470083054873,100.0,50,170,45647.2,3265.478256687366,45206.0,40436,52056,0.1,0.30304576336566325,0.0,0,1,0,0.0,0,0.0,0,0.0,1892202369.26,823738702.9412526,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB157,100.8,23.89090852613357,100.0,50,150,43805.04,1716.9466605291036,42876.0,40584,47760,0.06,0.2398979374820952,0.0,0,1,0,0.0,0,0.0,0,0.0,1986759489.2,822744984.7295585,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB158,27,5.050762722761053,30.0,20,40,24757.04,2494.3165188737635,23180.0,22344,29284,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,48590799.54,13622.850710404162,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB159,134.8,27.865566491969393,130.0,80,200,47559.44,3073.2966024337143,48240.0,41048,52732,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,5170565159.9,1502289348.4056733,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
