name,duration,duration_stdev,duration_median,duration_min,duration_max,memory,memory_stdev,memory_median,memory_min,memory_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB196,116,27.96823595120404,110.0,90,190,41700,95.27504045306586,41672.0,41596,41876,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3673147529.3,859226517.7406377,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB197,130,18.257418583505537,130.0,110,170,42348.8,983.4050595309702,42066.0,41872,45120,2,0.0,2.0,2,2,0,0.0,0,0.0,0,0.0,4531771957.1,1258994392.8117146,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB198,900000,0.0,900000.0,900000,900000,25220,0.0,25220.0,25220,25220,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,10074991102053,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB199,900000,0.0,900000.0,900000,900000,26180,0.0,26180.0,26180,26180,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,9381481035587,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB200,34,8.432740427115679,30.0,30,50,23260.8,74.35171671036102,23236.0,23144,23384,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,47500420.1,50231.9153028121,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB201,33,9.486832980505138,30.0,30,60,23183.6,208.04657598186463,23132.0,22972,23508,0.1,0.31622776601683794,0.0,0,1,0,0.0,0,0.0,0,0.0,79858984.8,102139134.32443239,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB202,74,15.77621275493231,80.0,40,100,40932,119.39104749612603,40934.0,40744,41080,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1819160478.6,912051803.0134666,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB203,77,14.181364924121764,70.0,60,100,41515.6,2031.1935845157097,40880.0,40764,47292,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1793405150.6,648907109.8517405,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB204,69,15.951314818673865,65.0,40,90,41162,122.58330500792783,41108.0,40972,41332,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1600590780.2,783345756.0874505,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB205,71,8.755950357709132,70.0,60,90,41914.8,134.68712715854556,41858.0,41772,42192,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1437679008.5,205892509.0020636,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB206,61,12.866839377079188,70.0,40,70,41859.2,110.12397054632969,41862.0,41704,42036,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1297528508.3,747960676.9277508,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB207,84,18.973665961010276,80.0,60,130,41316,719.9135750599204,41072.0,40992,43348,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1982458225.5,509811364.7691862,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB208,76,15.77621275493231,70.0,60,100,41004.4,86.99323089885915,41000.0,40892,41128,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,1820701775.1,608096431.611992,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_001,16,5.163977794943222,20.0,10,20,22401.2,1451.1837926327596,21964.0,21796,26524,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,38169221.1,2263.1931448975165,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_002,1360,4.714045207910317,1360.0,1350,1370,214225.6,75.68824949165565,214256.0,214104,214332,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,10995637032.1,19766.277064457256,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRACC_OMP_003,114,22.705848487901868,115.0,80,150,41199.6,123.07829486415005,41214.0,41028,41420,2,0.0,2.0,2,2,0,0.0,0,0.0,0,0.0,2842868818.3,787523606.8211886,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
