name,duration,duration_stdev,duration_median,num_warnings,num_warnings_stdev,num_warnings_median,context_switches,context_switches_stdev,migrations,migrations_stdev,page_faults,page_faults_stdev,instructions,instructions_stdev,branches,branches_stdev,branch_misses,branch_misses_stdev,branch_miss_rate,branch_miss_rate_stdev,l1_loads,l1_loads_stdev,l1_load_misses,l1_load_misses_stdev,l1_miss_rate,l1_miss_rate_stdev,llc_loads,llc_loads_stdev,llc_load_misses,llc_load_misses_stdev,llc_miss_rate,llc_miss_rate_stdev
DRB078,132.76,24.3013059193895,131.0,0.14,0.3505098327538656,0.0,0,0.0,0,0.0,0,0.0,3273327372.08,1378912032.480851,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB079,135.22,30.60564840492216,125.0,0.16,0.3703280399090206,0.0,0,0.0,0,0.0,0,0.0,3406603595.38,1738045568.2503736,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB080,142.02,27.87983690989689,133.5,1.06,0.23989793748209523,1.0,0,0.0,0,0.0,0,0.0,3610911196.36,1378295939.6419816,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB081,25.06,9.368662483764364,23.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27060039.88,1562.3618912350857,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB082,132.26,25.686341959596078,130.5,1.02,0.1414213562373095,1.0,0,0.0,0,0.0,0,0.0,3018961915.58,1119075064.9554157,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB083,26.14,8.383681914825942,24.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,27052014.02,1439.1865260398647,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB084,155.12,28.72220217809184,153.5,1.44,0.6439672954048369,2.0,0,0.0,0,0.0,0,0.0,3547927028.66,1160326838.0588026,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB085,163.12,25.85567478073908,167.5,0.72,0.5360475154083919,1.0,0,0.0,0,0.0,0,0.0,3612136106,1218704015.7259927,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB086,144.92,41.54409508864881,137.5,1.04,0.19794866372215741,1.0,0,0.0,0,0.0,0,0.0,3565744902.4,1320135488.137949,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB087,163.98,33.165318743333955,158.0,1.04,0.19794866372215741,1.0,0,0.0,0,0.0,0,0.0,3506163639.64,1014650974.9275228,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB088,138.44,29.33073890814821,130.0,1.02,0.1414213562373095,1.0,0,0.0,0,0.0,0,0.0,3251912050.16,1114846667.9495847,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB089,137,27.585118732936497,132.5,1,0.0,1.0,0,0.0,0,0.0,0,0.0,3384412585.04,1101867810.2535331,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB090,113.86,17.312270038257576,113.5,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2274861847.48,635615511.6828088,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB091,155.16,31.510516547039092,151.5,0.58,0.5379477252503637,1.0,0,0.0,0,0.0,0,0.0,3484995332.04,1438268994.00228,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB092,151.64,25.046699240761104,154.5,1.46,0.7342912729083655,2.0,0,0.0,0,0.0,0,0.0,3424828686.04,1201164259.7024362,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
DRB093,119.96,17.838229984490948,120.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1777446173.88,468169577.8521085,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0,1,0.0,1,0.0,1.0,0.0
